! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L=  1  M=  0  NLM=    2   NMU=  2  NPHI=  2  NANG=    4   NSH=     51628
!  NX=4096   NY=   1   NZ=  20    NPTS=  103771   NCELLS=  119876
!  PROPERTY_FILE=spot3D0p865CER12.prp            
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      0.87
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  19
!  OUTPUT_TYPE=FLUX                
!    UPWELLING FLUX:     Z=  1.000
!    DOWNWELLING FLUX:   Z=  0.000
!   X       Y           UP       DOWN_DIFFUSE   DOWN_DIRECT
 855.000   0.000    0.39390E+00   0.46623E+00   0.15227E+00
 856.000   0.000    0.41742E+00   0.47055E+00   0.15928E+00
 857.000   0.000    0.42289E+00   0.47170E+00   0.10474E+00
 858.000   0.000    0.43207E+00   0.47268E+00   0.11474E+00
 859.000   0.000    0.43634E+00   0.47229E+00   0.99615E-01
 860.000   0.000    0.42701E+00   0.47140E+00   0.90661E-01
 861.000   0.000    0.41684E+00   0.47018E+00   0.10859E+00
 862.000   0.000    0.40757E+00   0.46781E+00   0.12056E+00
 863.000   0.000    0.39136E+00   0.46271E+00   0.12473E+00
 864.000   0.000    0.36444E+00   0.45409E+00   0.14185E+00
 865.000   0.000    0.35336E+00   0.45048E+00   0.20036E+00
 866.000   0.000    0.35780E+00   0.45270E+00   0.21381E+00
 867.000   0.000    0.36433E+00   0.45546E+00   0.19332E+00
 868.000   0.000    0.36569E+00   0.45645E+00   0.17960E+00
 869.000   0.000    0.37304E+00   0.45941E+00   0.18822E+00
 870.000   0.000    0.38074E+00   0.46193E+00   0.17194E+00
 871.000   0.000    0.38009E+00   0.46194E+00   0.15590E+00
 872.000   0.000    0.38481E+00   0.46321E+00   0.16785E+00
 873.000   0.000    0.38029E+00   0.46174E+00   0.15011E+00
 874.000   0.000    0.37712E+00   0.46085E+00   0.16413E+00
 875.000   0.000    0.37535E+00   0.46048E+00   0.16897E+00
 876.000   0.000    0.38752E+00   0.46426E+00   0.17953E+00
 877.000   0.000    0.39036E+00   0.46534E+00   0.14555E+00
 878.000   0.000    0.40220E+00   0.46826E+00   0.15590E+00
 879.000   0.000    0.40357E+00   0.46869E+00   0.12802E+00
 880.000   0.000    0.41133E+00   0.46989E+00   0.13826E+00
 881.000   0.000    0.40700E+00   0.46908E+00   0.11636E+00
 882.000   0.000    0.40255E+00   0.46861E+00   0.12993E+00
 883.000   0.000    0.41102E+00   0.47032E+00   0.14471E+00
 884.000   0.000    0.42661E+00   0.47181E+00   0.12825E+00
 885.000   0.000    0.42507E+00   0.47149E+00   0.97145E-01
 886.000   0.000    0.41941E+00   0.47038E+00   0.10842E+00
 887.000   0.000    0.40676E+00   0.46775E+00   0.11236E+00
 888.000   0.000    0.38882E+00   0.46394E+00   0.12707E+00
 889.000   0.000    0.38158E+00   0.46253E+00   0.16146E+00
 890.000   0.000    0.38989E+00   0.46497E+00   0.17230E+00
 891.000   0.000    0.38981E+00   0.46515E+00   0.14300E+00
 892.000   0.000    0.39560E+00   0.46669E+00   0.15460E+00
 893.000   0.000    0.39454E+00   0.46641E+00   0.13855E+00
 894.000   0.000    0.39921E+00   0.46664E+00   0.15007E+00
 895.000   0.000    0.39509E+00   0.46320E+00   0.13259E+00
 896.000   0.000    0.36361E+00   0.45312E+00   0.12582E+00
 897.000   0.000    0.34566E+00   0.44667E+00   0.20076E+00
 898.000   0.000    0.33468E+00   0.44200E+00   0.21799E+00
 899.000   0.000    0.33495E+00   0.44242E+00   0.23625E+00
 900.000   0.000    0.33185E+00   0.44043E+00   0.22091E+00
 901.000   0.000    0.32525E+00   0.43638E+00   0.22733E+00
 902.000   0.000    0.32066E+00   0.43338E+00   0.24376E+00
 903.000   0.000    0.31636E+00   0.43076E+00   0.24935E+00
 904.000   0.000    0.31994E+00   0.43284E+00   0.26440E+00
 905.000   0.000    0.32305E+00   0.43417E+00   0.24872E+00
 906.000   0.000    0.31558E+00   0.42922E+00   0.23453E+00
 907.000   0.000    0.30619E+00   0.42275E+00   0.25636E+00
 908.000   0.000    0.29911E+00   0.41766E+00   0.27383E+00
 909.000   0.000    0.29541E+00   0.41516E+00   0.28485E+00
 910.000   0.000    0.30295E+00   0.42069E+00   0.29968E+00
 911.000   0.000    0.31268E+00   0.42755E+00   0.27700E+00
 912.000   0.000    0.32141E+00   0.43353E+00   0.25849E+00
 913.000   0.000    0.32310E+00   0.43515E+00   0.24065E+00
 914.000   0.000    0.33385E+00   0.44113E+00   0.25318E+00
 915.000   0.000    0.33620E+00   0.44232E+00   0.21888E+00
 916.000   0.000    0.34568E+00   0.44667E+00   0.23222E+00
 917.000   0.000    0.35056E+00   0.44826E+00   0.20633E+00
 918.000   0.000    0.34317E+00   0.44510E+00   0.19436E+00
 919.000   0.000    0.34698E+00   0.44723E+00   0.22769E+00
 920.000   0.000    0.35210E+00   0.44951E+00   0.21110E+00
 921.000   0.000    0.35571E+00   0.45087E+00   0.19980E+00
 922.000   0.000    0.34856E+00   0.44814E+00   0.18798E+00
 923.000   0.000    0.35475E+00   0.45136E+00   0.22093E+00
 924.000   0.000    0.36668E+00   0.45621E+00   0.20268E+00
 925.000   0.000    0.37258E+00   0.45829E+00   0.17454E+00
 926.000   0.000    0.36579E+00   0.45634E+00   0.16338E+00
 927.000   0.000    0.37124E+00   0.45872E+00   0.19464E+00
 928.000   0.000    0.38051E+00   0.46152E+00   0.17720E+00
 929.000   0.000    0.37751E+00   0.46057E+00   0.15263E+00
 930.000   0.000    0.37347E+00   0.45914E+00   0.16675E+00
 931.000   0.000    0.36739E+00   0.45683E+00   0.17163E+00
 932.000   0.000    0.36640E+00   0.45601E+00   0.18513E+00
 933.000   0.000    0.35917E+00   0.45278E+00   0.17653E+00
 934.000   0.000    0.35143E+00   0.44933E+00   0.19295E+00
 935.000   0.000    0.35118E+00   0.44882E+00   0.21047E+00
 936.000   0.000    0.34359E+00   0.44521E+00   0.19768E+00
 937.000   0.000    0.34309E+00   0.44501E+00   0.22249E+00
 938.000   0.000    0.33568E+00   0.44160E+00   0.20881E+00
 939.000   0.000    0.33197E+00   0.44005E+00   0.22989E+00
 940.000   0.000    0.34108E+00   0.44508E+00   0.24343E+00
 941.000   0.000    0.35212E+00   0.45031E+00   0.21712E+00
 942.000   0.000    0.36398E+00   0.45530E+00   0.19988E+00
 943.000   0.000    0.37238E+00   0.45848E+00   0.18276E+00
 944.000   0.000    0.40052E+00   0.46643E+00   0.18874E+00
 945.000   0.000    0.40342E+00   0.46778E+00   0.11858E+00
 946.000   0.000    0.40083E+00   0.46760E+00   0.13110E+00
 947.000   0.000    0.39414E+00   0.46621E+00   0.13546E+00
 948.000   0.000    0.39130E+00   0.46556E+00   0.14891E+00
 949.000   0.000    0.39287E+00   0.46557E+00   0.15177E+00
 950.000   0.000    0.38610E+00   0.46369E+00   0.14016E+00
 951.000   0.000    0.38145E+00   0.46250E+00   0.15813E+00
 952.000   0.000    0.38696E+00   0.46377E+00   0.16946E+00
 953.000   0.000    0.38193E+00   0.46213E+00   0.14547E+00
 954.000   0.000    0.37539E+00   0.46021E+00   0.16058E+00
 955.000   0.000    0.37701E+00   0.46057E+00   0.17686E+00
 956.000   0.000    0.37380E+00   0.45904E+00   0.16317E+00
 957.000   0.000    0.36591E+00   0.45568E+00   0.16888E+00
 958.000   0.000    0.35675E+00   0.45085E+00   0.18363E+00
 959.000   0.000    0.33941E+00   0.44105E+00   0.18871E+00
 960.000   0.000    0.30956E+00   0.42364E+00   0.21039E+00
 961.000   0.000    0.30102E+00   0.41845E+00   0.29117E+00
 962.000   0.000    0.29326E+00   0.41303E+00   0.27639E+00
 963.000   0.000    0.29274E+00   0.41272E+00   0.29910E+00
 964.000   0.000    0.30778E+00   0.42305E+00   0.30927E+00
 965.000   0.000    0.30705E+00   0.42318E+00   0.24775E+00
 966.000   0.000    0.30369E+00   0.42152E+00   0.26612E+00
 967.000   0.000    0.30945E+00   0.42553E+00   0.28539E+00
 968.000   0.000    0.31759E+00   0.43042E+00   0.26598E+00
 969.000   0.000    0.31452E+00   0.42866E+00   0.24080E+00
 970.000   0.000    0.31000E+00   0.42617E+00   0.25904E+00
 971.000   0.000    0.31538E+00   0.42984E+00   0.27819E+00
 972.000   0.000    0.32426E+00   0.43534E+00   0.25903E+00
 973.000   0.000    0.32613E+00   0.43655E+00   0.23529E+00
 974.000   0.000    0.33528E+00   0.44138E+00   0.24774E+00
 975.000   0.000    0.33179E+00   0.43958E+00   0.21368E+00
 976.000   0.000    0.32621E+00   0.43665E+00   0.23102E+00
 977.000   0.000    0.32643E+00   0.43673E+00   0.24672E+00
 978.000   0.000    0.32114E+00   0.43364E+00   0.23256E+00
 979.000   0.000    0.32103E+00   0.43338E+00   0.25434E+00
 980.000   0.000    0.33698E+00   0.44215E+00   0.26418E+00
 981.000   0.000    0.33606E+00   0.44207E+00   0.20541E+00
 982.000   0.000    0.33232E+00   0.44029E+00   0.22278E+00
 983.000   0.000    0.33829E+00   0.44362E+00   0.24117E+00
 984.000   0.000    0.34799E+00   0.44828E+00   0.22376E+00
 985.000   0.000    0.35816E+00   0.45265E+00   0.20742E+00
 986.000   0.000    0.36511E+00   0.45515E+00   0.19047E+00
 987.000   0.000    0.35968E+00   0.45283E+00   0.17369E+00
 988.000   0.000    0.35061E+00   0.44896E+00   0.19042E+00
 989.000   0.000    0.34888E+00   0.44786E+00   0.21270E+00
 990.000   0.000    0.33811E+00   0.44193E+00   0.19924E+00
 991.000   0.000    0.32347E+00   0.43289E+00   0.21999E+00
 992.000   0.000    0.30245E+00   0.41906E+00   0.23989E+00
 993.000   0.000    0.28927E+00   0.40935E+00   0.28729E+00
 994.000   0.000    0.28225E+00   0.40407E+00   0.30626E+00
 995.000   0.000    0.28838E+00   0.40891E+00   0.32601E+00
 996.000   0.000    0.30028E+00   0.41773E+00   0.30580E+00
 997.000   0.000    0.30678E+00   0.42234E+00   0.27369E+00
 998.000   0.000    0.30199E+00   0.41955E+00   0.25912E+00
 999.000   0.000    0.29864E+00   0.41758E+00   0.28152E+00
 *******   0.000    0.30609E+00   0.42270E+00   0.29563E+00
 *******   0.000    0.31115E+00   0.42581E+00   0.26656E+00
 *******   0.000    0.30600E+00   0.42273E+00   0.25209E+00
 *******   0.000    0.30274E+00   0.42097E+00   0.27434E+00
 *******   0.000    0.31139E+00   0.42704E+00   0.28851E+00
 *******   0.000    0.32080E+00   0.43292E+00   0.26089E+00
 *******   0.000    0.32514E+00   0.43438E+00   0.24258E+00
 *******   0.000    0.31203E+00   0.42420E+00   0.22420E+00
 *******   0.000    0.28289E+00   0.40244E+00   0.24709E+00
 *******   0.000    0.26786E+00   0.38997E+00   0.33300E+00
 *******   0.000    0.26239E+00   0.38501E+00   0.35069E+00
 *******   0.000    0.26229E+00   0.38505E+00   0.35666E+00
 *******   0.000    0.27677E+00   0.39710E+00   0.36699E+00
 *******   0.000    0.27670E+00   0.39762E+00   0.30365E+00
 *******   0.000    0.27461E+00   0.39620E+00   0.32118E+00
 *******   0.000    0.27126E+00   0.39358E+00   0.32710E+00
 *******   0.000    0.27560E+00   0.39715E+00   0.34195E+00
 *******   0.000    0.27596E+00   0.39785E+00   0.31974E+00
 *******   0.000    0.28452E+00   0.40478E+00   0.33299E+00
 *******   0.000    0.28421E+00   0.40517E+00   0.29636E+00
 *******   0.000    0.28815E+00   0.40878E+00   0.31289E+00
 *******   0.000    0.29983E+00   0.41667E+00   0.30587E+00
 *******   0.000    0.33011E+00   0.42774E+00   0.28686E+00
 *******   0.000    0.39311E+00   0.42656E+00   0.26761E+00
 *******   0.000    0.55089E+00   0.38787E+00   0.19808E+00
 *******   0.000    0.60754E+00   0.36589E+00   0.46381E-02
 *******   0.000    0.62840E+00   0.35186E+00   0.34668E-02
 *******   0.000    0.63282E+00   0.34815E+00   0.25298E-02
 *******   0.000    0.64597E+00   0.34033E+00   0.31021E-02
 *******   0.000    0.64150E+00   0.34192E+00   0.15318E-02
 *******   0.000    0.63295E+00   0.34718E+00   0.21355E-02
 *******   0.000    0.63031E+00   0.35043E+00   0.29548E-02
 *******   0.000    0.61860E+00   0.36400E+00   0.23710E-02
 *******   0.000    0.61026E+00   0.37607E+00   0.44872E-02
 *******   0.000    0.60391E+00   0.38373E+00   0.59206E-02
 *******   0.000    0.60838E+00   0.38128E+00   0.77625E-02
 *******   0.000    0.61392E+00   0.37511E+00   0.60668E-02
 *******   0.000    0.61993E+00   0.36546E+00   0.51636E-02
 *******   0.000    0.62531E+00   0.35650E+00   0.39849E-02
 *******   0.000    0.63766E+00   0.34548E+00   0.36367E-02
 *******   0.000    0.65885E+00   0.33096E+00   0.25340E-02
 *******   0.000    0.66348E+00   0.32689E+00   0.10151E-02
 *******   0.000    0.67107E+00   0.32065E+00   0.13410E-02
 *******   0.000    0.67431E+00   0.31747E+00   0.87073E-03
 *******   0.000    0.66571E+00   0.32381E+00   0.65301E-03
 *******   0.000    0.65535E+00   0.33167E+00   0.11334E-02
 *******   0.000    0.64423E+00   0.33888E+00   0.16048E-02
 *******   0.000    0.63917E+00   0.34089E+00   0.22542E-02
 *******   0.000    0.62617E+00   0.35061E+00   0.18220E-02
 *******   0.000    0.62868E+00   0.34952E+00   0.40427E-02
 *******   0.000    0.63482E+00   0.34467E+00   0.29994E-02
 *******   0.000    0.63643E+00   0.34398E+00   0.21712E-02
 *******   0.000    0.64657E+00   0.33825E+00   0.27567E-02
 *******   0.000    0.65140E+00   0.33531E+00   0.17107E-02
 *******   0.000    0.64120E+00   0.34208E+00   0.13440E-02
 *******   0.000    0.63664E+00   0.34568E+00   0.25460E-02
 *******   0.000    0.62366E+00   0.35964E+00   0.20330E-02
 *******   0.000    0.61470E+00   0.37218E+00   0.39413E-02
 *******   0.000    0.60650E+00   0.38156E+00   0.52350E-02
 *******   0.000    0.60504E+00   0.38418E+00   0.69083E-02
 *******   0.000    0.59451E+00   0.39215E+00   0.57599E-02
 *******   0.000    0.59784E+00   0.39094E+00   0.10154E-01
 *******   0.000    0.60255E+00   0.38748E+00   0.79187E-02
 *******   0.000    0.59691E+00   0.39113E+00   0.60502E-02
 *******   0.000    0.58826E+00   0.39766E+00   0.78129E-02
 *******   0.000    0.57969E+00   0.40439E+00   0.98710E-02
 *******   0.000    0.57572E+00   0.40779E+00   0.12269E-01
 *******   0.000    0.57513E+00   0.40842E+00   0.13169E-01
 *******   0.000    0.59024E+00   0.39831E+00   0.15182E-01
 *******   0.000    0.59745E+00   0.39207E+00   0.82490E-02
 *******   0.000    0.59325E+00   0.39413E+00   0.67363E-02
 *******   0.000    0.59171E+00   0.39519E+00   0.91571E-02
 *******   0.000    0.60504E+00   0.38526E+00   0.10776E-01
 *******   0.000    0.61443E+00   0.37582E+00   0.60832E-02
 *******   0.000    0.61808E+00   0.36935E+00   0.47325E-02
 *******   0.000    0.62069E+00   0.36662E+00   0.43313E-02
 *******   0.000    0.61309E+00   0.37484E+00   0.34682E-02
 *******   0.000    0.60459E+00   0.38314E+00   0.53095E-02
 *******   0.000    0.59907E+00   0.38798E+00   0.69453E-02
 *******   0.000    0.60690E+00   0.38165E+00   0.90295E-02
 *******   0.000    0.62147E+00   0.36702E+00   0.66607E-02
 *******   0.000    0.62099E+00   0.36548E+00   0.30473E-02
 *******   0.000    0.61977E+00   0.36702E+00   0.40031E-02
 *******   0.000    0.61668E+00   0.36650E+00   0.43747E-02
 *******   0.000    0.62548E+00   0.35581E+00   0.52650E-02
 *******   0.000    0.62707E+00   0.35224E+00   0.27733E-02
 *******   0.000    0.63876E+00   0.34281E+00   0.35180E-02
 *******   0.000    0.65749E+00   0.32925E+00   0.24328E-02
 *******   0.000    0.68761E+00   0.30567E+00   0.15679E-02
 *******   0.000    0.70258E+00   0.29184E+00   0.32010E-03
 *******   0.000    0.71005E+00   0.28435E+00   0.20701E-03
 *******   0.000    0.70656E+00   0.28637E+00   0.12914E-03
 *******   0.000    0.70131E+00   0.29097E+00   0.19924E-03
 *******   0.000    0.69458E+00   0.29706E+00   0.25829E-03
 *******   0.000    0.69006E+00   0.30135E+00   0.38112E-03
 *******   0.000    0.68497E+00   0.30595E+00   0.43257E-03
 *******   0.000    0.68520E+00   0.30622E+00   0.60505E-03
 *******   0.000    0.68328E+00   0.30786E+00   0.50494E-03
 *******   0.000    0.68862E+00   0.30397E+00   0.68615E-03
 *******   0.000    0.69076E+00   0.30196E+00   0.42646E-03
 *******   0.000    0.68084E+00   0.30967E+00   0.32116E-03
 *******   0.000    0.67899E+00   0.31207E+00   0.77762E-03
 *******   0.000    0.67034E+00   0.31941E+00   0.59299E-03
 *******   0.000    0.67300E+00   0.31818E+00   0.12157E-02
 *******   0.000    0.67539E+00   0.31624E+00   0.85920E-03
 *******   0.000    0.67115E+00   0.31946E+00   0.68685E-03
 *******   0.000    0.66854E+00   0.32178E+00   0.96784E-03
 *******   0.000    0.66806E+00   0.32233E+00   0.10821E-02
 *******   0.000    0.68098E+00   0.31183E+00   0.13543E-02
 *******   0.000    0.68599E+00   0.30660E+00   0.51748E-03
 *******   0.000    0.67800E+00   0.31242E+00   0.38858E-03
 *******   0.000    0.67508E+00   0.31534E+00   0.82984E-03
 *******   0.000    0.66068E+00   0.32635E+00   0.63469E-03
 *******   0.000    0.64857E+00   0.33503E+00   0.13804E-02
 *******   0.000    0.64147E+00   0.34024E+00   0.19348E-02
 *******   0.000    0.64999E+00   0.33571E+00   0.26911E-02
 *******   0.000    0.66509E+00   0.32539E+00   0.18596E-02
 *******   0.000    0.66393E+00   0.32623E+00   0.79438E-03
 *******   0.000    0.65734E+00   0.33156E+00   0.11454E-02
 *******   0.000    0.65347E+00   0.33379E+00   0.16379E-02
 *******   0.000    0.63595E+00   0.34390E+00   0.13168E-02
 *******   0.000    0.63715E+00   0.34378E+00   0.32353E-02
 *******   0.000    0.64288E+00   0.34173E+00   0.24400E-02
 *******   0.000    0.65156E+00   0.33722E+00   0.22088E-02
 *******   0.000    0.65555E+00   0.33458E+00   0.16318E-02
 *******   0.000    0.65539E+00   0.33464E+00   0.15275E-02
 *******   0.000    0.66428E+00   0.32732E+00   0.19246E-02
 *******   0.000    0.66429E+00   0.32634E+00   0.99200E-03
 *******   0.000    0.66963E+00   0.32164E+00   0.13346E-02
 *******   0.000    0.67693E+00   0.31509E+00   0.10348E-02
 *******   0.000    0.68230E+00   0.30998E+00   0.71315E-03
 *******   0.000    0.67739E+00   0.31339E+00   0.47659E-03
 *******   0.000    0.66964E+00   0.32015E+00   0.71229E-03
 *******   0.000    0.66858E+00   0.32165E+00   0.11551E-02
 *******   0.000    0.65909E+00   0.32845E+00   0.86817E-03
 *******   0.000    0.64714E+00   0.33612E+00   0.13384E-02
 *******   0.000    0.63518E+00   0.34402E+00   0.18958E-02
 *******   0.000    0.63314E+00   0.34562E+00   0.28979E-02
 *******   0.000    0.62573E+00   0.35212E+00   0.22643E-02
 *******   0.000    0.62026E+00   0.35905E+00   0.32911E-02
 *******   0.000    0.62155E+00   0.36272E+00   0.42074E-02
 *******   0.000    0.61810E+00   0.36945E+00   0.36062E-02
 *******   0.000    0.61568E+00   0.37172E+00   0.46999E-02
 *******   0.000    0.61529E+00   0.36868E+00   0.51230E-02
 *******   0.000    0.63352E+00   0.35090E+00   0.59775E-02
 *******   0.000    0.64714E+00   0.33906E+00   0.23349E-02
 *******   0.000    0.65497E+00   0.33244E+00   0.16815E-02
 *******   0.000    0.64729E+00   0.33622E+00   0.11787E-02
 *******   0.000    0.63351E+00   0.34527E+00   0.16911E-02
 *******   0.000    0.62603E+00   0.35149E+00   0.29291E-02
 *******   0.000    0.62748E+00   0.35150E+00   0.37075E-02
 *******   0.000    0.62117E+00   0.35800E+00   0.25726E-02
 *******   0.000    0.58835E+00   0.38896E+00   0.23035E-02
 *******   0.000    0.58420E+00   0.39894E+00   0.13845E-01
 *******   0.000    0.58503E+00   0.40083E+00   0.11216E-01
 *******   0.000    0.58715E+00   0.39963E+00   0.10412E-01
 *******   0.000    0.57763E+00   0.40558E+00   0.86415E-02
 *******   0.000    0.56844E+00   0.41181E+00   0.12352E-01
 *******   0.000    0.56465E+00   0.41461E+00   0.15191E-01
 *******   0.000    0.56611E+00   0.41422E+00   0.16249E-01
 *******   0.000    0.58626E+00   0.40133E+00   0.18057E-01
 *******   0.000    0.58717E+00   0.39968E+00   0.77527E-02
 *******   0.000    0.58604E+00   0.40017E+00   0.97462E-02
 *******   0.000    0.58591E+00   0.40015E+00   0.10500E-01
 *******   0.000    0.60085E+00   0.38961E+00   0.12195E-01
 *******   0.000    0.60794E+00   0.38322E+00   0.64182E-02
 *******   0.000    0.60374E+00   0.38539E+00   0.51859E-02
 *******   0.000    0.60147E+00   0.38728E+00   0.71638E-02
 *******   0.000    0.61157E+00   0.38007E+00   0.84410E-02
 *******   0.000    0.60820E+00   0.38180E+00   0.45068E-02
 *******   0.000    0.60185E+00   0.38672E+00   0.59451E-02
 *******   0.000    0.60134E+00   0.38777E+00   0.77929E-02
 *******   0.000    0.59256E+00   0.39415E+00   0.63916E-02
 *******   0.000    0.58788E+00   0.39817E+00   0.93451E-02
 *******   0.000    0.59510E+00   0.39360E+00   0.11287E-01
 *******   0.000    0.60448E+00   0.38621E+00   0.84222E-02
 *******   0.000    0.61271E+00   0.37917E+00   0.65487E-02
 *******   0.000    0.61667E+00   0.37503E+00   0.50761E-02
 *******   0.000    0.60959E+00   0.37911E+00   0.41558E-02
 *******   0.000    0.61486E+00   0.37382E+00   0.70589E-02
 *******   0.000    0.62366E+00   0.36217E+00   0.53205E-02
 *******   0.000    0.62656E+00   0.35459E+00   0.32584E-02
 *******   0.000    0.61919E+00   0.35827E+00   0.26232E-02
 *******   0.000    0.62324E+00   0.35497E+00   0.46582E-02
 *******   0.000    0.62932E+00   0.34963E+00   0.35193E-02
 *******   0.000    0.63337E+00   0.34618E+00   0.27109E-02
 *******   0.000    0.62749E+00   0.35230E+00   0.21122E-02
 *******   0.000    0.62131E+00   0.36200E+00   0.30831E-02
 *******   0.000    0.61703E+00   0.37017E+00   0.40792E-02
 *******   0.000    0.61290E+00   0.37456E+00   0.48236E-02
 *******   0.000    0.61594E+00   0.37079E+00   0.59835E-02
 *******   0.000    0.61526E+00   0.37077E+00   0.42837E-02
 *******   0.000    0.59862E+00   0.38567E+00   0.36381E-02
 *******   0.000    0.60029E+00   0.38777E+00   0.98273E-02
 *******   0.000    0.60584E+00   0.38446E+00   0.76504E-02
 *******   0.000    0.60496E+00   0.38475E+00   0.58340E-02
 *******   0.000    0.61045E+00   0.38046E+00   0.71707E-02
 *******   0.000    0.61109E+00   0.37893E+00   0.53659E-02
 *******   0.000    0.62296E+00   0.36808E+00   0.64649E-02
 *******   0.000    0.63006E+00   0.35851E+00   0.37888E-02
 *******   0.000    0.65729E+00   0.33549E+00   0.42113E-02
 *******   0.000    0.65991E+00   0.33074E+00   0.91668E-03
 *******   0.000    0.65589E+00   0.33223E+00   0.12743E-02
 *******   0.000    0.64539E+00   0.33815E+00   0.14185E-02
 *******   0.000    0.63518E+00   0.34455E+00   0.20019E-02
 *******   0.000    0.63750E+00   0.34304E+00   0.30303E-02
 *******   0.000    0.64027E+00   0.34218E+00   0.22781E-02
 *******   0.000    0.63891E+00   0.34302E+00   0.20598E-02
 *******   0.000    0.61996E+00   0.35682E+00   0.17114E-02
 *******   0.000    0.62015E+00   0.35769E+00   0.52827E-02
 *******   0.000    0.62552E+00   0.35310E+00   0.39766E-02
 *******   0.000    0.62653E+00   0.35160E+00   0.29241E-02
 *******   0.000    0.63607E+00   0.34342E+00   0.35678E-02
 *******   0.000    0.63237E+00   0.34603E+00   0.17921E-02
 *******   0.000    0.62392E+00   0.35490E+00   0.24784E-02
 *******   0.000    0.61456E+00   0.36615E+00   0.34024E-02
 *******   0.000    0.57856E+00   0.39667E+00   0.30310E-02
 *******   0.000    0.56552E+00   0.41108E+00   0.15634E-01
 *******   0.000    0.57025E+00   0.41080E+00   0.18131E-01
 *******   0.000    0.56474E+00   0.41434E+00   0.11854E-01
 *******   0.000    0.55599E+00   0.41994E+00   0.14964E-01
 *******   0.000    0.55580E+00   0.42065E+00   0.19806E-01
 *******   0.000    0.55121E+00   0.42329E+00   0.16783E-01
 *******   0.000    0.55534E+00   0.42115E+00   0.21571E-01
 *******   0.000    0.58432E+00   0.40302E+00   0.23009E-01
 *******   0.000    0.58747E+00   0.39950E+00   0.74077E-02
 *******   0.000    0.58408E+00   0.40119E+00   0.93324E-02
 *******   0.000    0.57487E+00   0.40697E+00   0.10061E-01
 *******   0.000    0.56636E+00   0.41293E+00   0.12811E-01
 *******   0.000    0.57051E+00   0.41141E+00   0.17133E-01
 *******   0.000    0.57486E+00   0.40854E+00   0.13745E-01
 *******   0.000    0.56546E+00   0.41357E+00   0.10829E-01
 *******   0.000    0.54758E+00   0.42437E+00   0.14012E-01
 *******   0.000    0.54027E+00   0.42991E+00   0.23736E-01
 *******   0.000    0.54855E+00   0.42609E+00   0.27122E-01
 *******   0.000    0.54849E+00   0.42574E+00   0.18504E-01
 *******   0.000    0.55455E+00   0.42203E+00   0.21715E-01
 *******   0.000    0.55447E+00   0.42156E+00   0.17342E-01
 *******   0.000    0.56212E+00   0.41662E+00   0.20038E-01
 *******   0.000    0.55406E+00   0.42063E+00   0.13240E-01
 *******   0.000    0.53712E+00   0.43071E+00   0.17076E-01
 *******   0.000    0.53765E+00   0.43227E+00   0.29786E-01
 *******   0.000    0.53967E+00   0.43152E+00   0.25057E-01
 *******   0.000    0.54118E+00   0.43026E+00   0.23574E-01
 *******   0.000    0.52906E+00   0.43634E+00   0.20557E-01
 *******   0.000    0.52735E+00   0.43795E+00   0.31509E-01
 *******   0.000    0.52071E+00   0.44097E+00   0.27642E-01
 *******   0.000    0.53552E+00   0.43377E+00   0.39097E-01
 *******   0.000    0.57121E+00   0.41231E+00   0.30280E-01
 *******   0.000    0.58884E+00   0.39922E+00   0.10572E-01
 *******   0.000    0.59518E+00   0.39371E+00   0.84512E-02
 *******   0.000    0.59515E+00   0.39282E+00   0.78092E-02
 *******   0.000    0.57793E+00   0.40447E+00   0.67032E-02
 *******   0.000    0.57837E+00   0.40600E+00   0.15035E-01
 *******   0.000    0.58028E+00   0.40505E+00   0.12229E-01
 *******   0.000    0.58156E+00   0.40363E+00   0.11370E-01
 *******   0.000    0.56940E+00   0.41075E+00   0.95427E-02
 *******   0.000    0.55912E+00   0.41764E+00   0.14652E-01
 *******   0.000    0.55364E+00   0.42165E+00   0.17875E-01
 *******   0.000    0.55064E+00   0.42392E+00   0.19070E-01
 *******   0.000    0.56026E+00   0.41872E+00   0.22249E-01
 *******   0.000    0.57015E+00   0.41238E+00   0.16349E-01
 *******   0.000    0.57738E+00   0.40741E+00   0.13354E-01
 *******   0.000    0.58649E+00   0.40083E+00   0.12433E-01
 *******   0.000    0.59460E+00   0.39433E+00   0.99474E-02
 *******   0.000    0.60377E+00   0.38689E+00   0.85570E-02
