timestamp,longitude,latitude
2007-01-02 00:18:47.686600,-22.385197,-78.25723
2007-01-02 00:18:47.835400,-22.416689,-78.26366999999999
2007-01-02 00:18:47.984200,-22.448214,-78.27011
2007-01-02 00:18:48.133000,-22.479774,-78.27654
2007-01-02 00:18:48.281800,-22.511368,-78.282974
2007-01-02 00:19:04.796600,-26.225624,-78.97148
2007-01-02 00:19:05.094200,-26.296469000000002,-78.983406
2007-01-02 00:19:08.962000,-27.230055,-79.13752
2007-01-02 00:19:09.110800,-27.266496999999998,-79.14336
2007-01-02 00:19:09.557200,-27.376046999999996,-79.16082
2007-01-02 00:19:10.301200,-27.559621999999997,-79.19015999999999
2007-01-02 00:19:10.598800,-27.633303,-79.20184
2007-01-02 00:19:10.747600,-27.670184999999996,-79.20765
2007-01-02 00:19:15.805800,-28.945309,-79.40262
2007-01-02 00:19:15.954600,-28.983646000000004,-79.40826
2007-01-02 00:19:16.996200,-29.252645,-79.44784
2007-01-02 00:19:17.442600,-29.36833,-79.46483
2007-01-02 00:19:17.591400,-29.406992,-79.47041999999999
2007-01-02 00:19:17.740200,-29.4457,-79.476
2007-01-02 00:19:17.889000,-29.48445,-79.481575
2007-01-02 00:19:18.335400,-29.600933,-79.498276
2007-01-02 00:19:18.633000,-29.678877000000004,-79.5094
2007-01-02 00:19:18.781800,-29.71818,-79.515015
2007-01-02 00:19:18.930600,-29.757532,-79.52063000000001
2007-01-02 00:19:19.079400,-29.796926000000003,-79.52624
2007-01-02 00:19:19.228200,-29.83636,-79.53184499999999
2007-01-02 00:19:19.377000,-29.875835,-79.53744499999999
2007-01-02 00:19:19.525800,-29.915237,-79.54302
2007-01-02 00:19:19.674600,-29.954475,-79.54857
2007-01-02 00:19:23.543400,-30.990103,-79.691505
2007-01-02 00:24:02.366600,-122.40912,-76.73745
2007-01-02 00:24:13.525600,-124.20433999999999,-76.20352
2007-01-02 00:24:15.013600,-124.43308,-76.13183000000001
2007-01-02 00:24:35.694800,-127.39362,-75.11254
2007-01-02 01:01:12.209200,178.8473,55.112297
2007-01-02 01:01:37.205600,178.05817,56.579437
2007-01-02 01:56:59.726400,-39.602940000000004,-76.38654
2007-01-02 02:38:56.724000,156.0531,51.075912
2007-01-02 02:39:32.580800,155.08186,53.19270699999999
2007-01-02 03:38:40.213000,-112.7478,-81.78
2007-01-02 04:18:49.639200,129.66211,54.610769999999995
2007-01-02 04:18:49.788000,129.6576,54.619465000000005
