timestamp,latitude,longitude
2007-01-07 22:45:02.821800,54.565422,-146.86235
2007-01-07 22:45:19.187800,55.526534999999996,-147.36088999999998
2007-01-07 22:45:36.595400,56.54785,-147.91466
2007-01-07 22:46:00.401400,57.941563,-148.7161
2007-01-07 22:46:04.715600,58.19293199999999,-148.86661999999998
2007-01-08 00:24:46.661200,57.546744999999994,-173.20734
2007-01-08 00:24:54.695400,58.015865000000005,-173.48448
2007-01-08 00:24:54.844200,58.024519999999995,-173.48962
2007-01-08 09:34:12.980200,-76.160126,-153.1766
2007-01-08 09:34:13.129000,-76.167366,-153.19952
2007-01-08 15:11:26.715600,45.911064,-30.346188
2007-01-08 15:11:39.957800,46.697586,-30.640753000000004
2007-01-08 15:14:12.610600,55.719803000000006,-34.676964
2007-01-08 18:32:12.358600,56.5289,-84.55745999999999
2007-01-08 21:35:47.219200,5.5295744000000004,-118.69375
2007-01-08 21:35:47.368000,5.538564,-118.69564
2007-01-08 23:24:40.671800,41.671417,-152.46777
2007-01-09 02:09:39.940000,-74.952156,-154.05159
2007-01-09 02:39:30.420200,31.115872999999997,161.19475
2007-01-09 02:40:56.418600,36.275818,159.75835
2007-01-09 02:40:56.716200,36.293746999999996,159.75308
2007-01-09 02:40:57.013800,36.311676,159.74782
2007-01-09 02:42:06.645200,40.47801,158.4751
2007-01-09 02:42:55.446600,43.391956,157.50804
2007-01-09 02:43:22.971600,45.031082,156.93022
2007-01-09 14:16:39.721400,48.92453,-17.608175
2007-01-09 22:33:13.346200,56.507366000000005,-144.79503
2007-01-10 01:46:26.088000,40.309624,172.43782
2007-01-10 01:46:48.405000,41.64377,172.00583999999998
2007-01-10 01:48:31.663200,47.79149,169.80049
2007-01-10 01:49:22.696600,50.815709999999996,168.54985
2007-01-10 03:23:29.240400,33.73441,149.66998
2007-01-10 03:27:22.534800,47.667645,145.12749
2007-01-10 03:27:24.618000,47.791515000000004,145.07903000000002
2007-01-10 04:34:53.656200,-64.857445,155.15764
2007-01-10 14:59:37.835200,47.91326,-28.01381
2007-01-10 15:01:32.251400,54.674824,-31.035032
2007-01-10 15:01:46.981600,55.541594999999994,-31.485598
2007-01-10 15:01:51.891000,55.828655000000005,-31.638575
2007-01-10 15:02:02.753400,56.46561,-31.986371999999996
2007-01-10 15:02:14.506600,57.154366,-32.373737
2007-01-10 15:02:18.077800,57.36379,-32.493959999999994
2007-01-10 15:02:31.765400,58.16220500000001,-32.96536
2007-01-10 18:19:12.657400,54.35025400000001,-80.3109
2007-01-10 18:19:46.729600,56.3512,-81.36256999999999
2007-01-10 18:20:06.666800,57.518074,-82.023415
2007-01-10 18:20:06.815600,57.526759999999996,-82.02841
2007-01-10 18:20:26.306400,58.666230000000006,-82.71252
