57,40,0,2.616493581969793e-85
40,57,0,2.6164935819699416e-85
32,31,0,4.4525337914132114e-85
31,32,0,4.452533791414099e-85
49,56,0,6.07824742589964e-85
56,49,0,6.07824742589964e-85
40,38,0,7.828398174066033e-80
38,40,0,7.828398174066477e-80
55,49,0,1.6641955169561895e-76
49,55,0,1.664195516956521e-76
37,41,0,7.919166023096427e-69
41,37,0,7.919166023096427e-69
29,29,1,1.5725148031128944e-66
9,12,0,1.81915980344916e-63
12,9,0,1.81915980344916e-63
32,32,1,6.563179553656759e-63
36,36,1,1.6594641610009949e-62
44,48,0,2.3076511457648373e-61
48,44,0,2.3076511457648373e-61
42,59,0,5.085820642453954e-60
59,42,0,5.085820642453954e-60
28,28,1,1.3222363439939086e-59
41,59,0,2.0970178900786145e-54
59,41,0,2.0970178900786145e-54
41,42,0,3.411139621272086e-53
42,41,0,3.411139621272329e-53
30,30,1,5.094419722831291e-53
27,27,1,7.290726653737072e-53
26,26,1,1.1315120087458799e-52
56,55,0,1.9459237944636126e-52
55,56,0,1.9459237944638066e-52
40,42,0,2.345463443356201e-51
42,40,0,2.345463443356368e-51
47,41,0,1.3591814506228098e-49
41,47,0,1.3591814506229066e-49
44,47,0,5.948716346422067e-48
47,44,0,5.948716346422067e-48
57,42,0,1.2912229520129467e-47
42,57,0,1.2912229520131492e-47
40,43,0,2.0990835907212577e-47
43,40,0,2.099083590721587e-47
19,2,0,3.1601783520867833e-47
2,19,0,3.1601783520872782e-47
56,14,0,1.508372018129919e-46
14,56,0,1.5083720181300482e-46
33,33,1,1.1786889765723256e-45
34,34,1,9.541668594859065e-45
57,43,0,2.290565571410154e-44
43,57,0,2.2905655714103174e-44
47,55,0,1.7231301945374465e-42
55,47,0,1.7231301945374465e-42
35,35,1,2.9948626927587317e-41
3,5,0,4.185861408675546e-41
5,3,0,4.185861408676202e-41
4,25,0,1.4970550876828896e-40
25,4,0,1.4970550876828896e-40
43,44,0,2.1511429214657106e-40
44,43,0,2.1511429214657106e-40
43,45,0,6.123097841148835e-40
45,43,0,6.123097841148835e-40
43,47,0,2.3498158691957082e-38
47,43,0,2.3498158691958758e-38
47,48,0,3.3797682936714135e-38
48,47,0,3.3797682936714135e-38
49,43,0,2.5989150657800904e-37
43,49,0,2.598915065780202e-37
31,33,0,7.004940595563576e-36
33,31,0,7.004940595563576e-36
5,7,0,3.522003572191067e-35
7,5,0,3.522003572191067e-35
59,57,0,6.090786506040163e-35
57,59,0,6.090786506040338e-35
5,18,0,2.7563349162165406e-34
18,5,0,2.7563349162165406e-34
47,49,0,2.81906109182935e-34
49,47,0,2.81906109182935e-34
43,54,0,6.226979772466282e-33
54,43,0,6.226979772466282e-33
28,32,1,2.477059945460614e-32
9,58,0,3.801019604540014e-32
58,9,0,3.801019604540014e-32
5,12,0,3.832868282377158e-32
12,5,0,3.832868282377158e-32
41,44,0,5.796748131084298e-32
44,41,0,5.796748131084298e-32
24,12,0,8.078594311397354e-32
12,24,0,8.078594311397817e-32
57,44,0,5.616796163803568e-31
44,57,0,5.616796163803889e-31
1,20,0,1.384981462286991e-29
20,1,0,1.384981462286991e-29
14,49,0,2.927903486695839e-29
49,14,0,2.927903486695965e-29
15,16,0,7.030446140195172e-29
16,15,0,7.030446140195172e-29
12,58,0,6.319615918006644e-28
58,12,0,6.319615918006644e-28
43,56,0,1.7699241646320858e-27
56,43,0,1.7699241646320858e-27
5,9,0,6.885551094381778e-27
9,5,0,6.885551094381977e-27
47,52,0,1.2272478997632355e-26
52,47,0,1.2272478997632355e-26
37,59,0,1.2513444045301592e-26
59,37,0,1.25134440453024e-26
37,47,0,1.604330793735793e-25
47,37,0,1.604330793735793e-25
5,8,0,2.1029933318110796e-25
8,5,0,2.1029933318111402e-25
31,28,0,2.65314973732545e-25
28,31,0,2.653149737325717e-25
41,55,0,3.0303994760337144e-25
55,41,0,3.0303994760337144e-25
7,3,0,4.30950437082763e-25
3,7,0,4.3095043708276915e-25
54,40,0,4.459370552595805e-25
40,54,0,4.45937055259606e-25
9,23,0,9.029240401863609e-25
23,9,0,9.029240401863803e-25
3,8,0,1.0535328918092582e-24
8,3,0,1.0535328918092582e-24
3,12,0,1.451430198172757e-24
12,3,0,1.4514301981728194e-24
0,58,0,5.716023465342212e-24
58,0,0,5.716023465342212e-24
48,43,0,7.387738371077122e-24
43,48,0,7.387738371077492e-24
13,39,0,1.0765463249987278e-23
39,13,0,1.0765463249987278e-23
12,8,0,1.1137666308493015e-23
8,12,0,1.1137666308493415e-23
45,49,0,2.0421212740245607e-23
49,45,0,2.0421212740245607e-23
54,38,0,2.4600779285589384e-23
38,54,0,2.460077928559027e-23
37,42,0,2.6372297258343252e-23
42,37,0,2.637229725834515e-23
33,32,0,2.743219778187592e-23
32,33,0,2.74321977818763e-23
8,9,0,4.178987896189841e-23
