0,0,1,0.18137267384438407
0,1,0,0.04346108463829338
0,2,0,9.930695320426986e-07
0,3,1,2.3527072288162436e-06
0,4,1,0.02749400498983946
0,5,0,1.991722314408644e-06
0,6,2,0.72792542946685
0,7,0,1.2872174373846759e-05
0,8,0,0.0005479761604288032
0,9,0,8.997757251237796e-17
0,10,0,4.072560577319079e-12
0,11,0,5.032088194003783e-08
0,12,0,2.7288193435667527e-12
0,13,0,0.0001172322168636916
0,14,1,0.00010045768020632104
0,15,2,0.06166074241074647
0,16,0,1.6526015055276362e-05
0,17,0,0.0987062554048152
0,18,0,6.622279838594838e-06
0,19,0,0.11119533250505534
0,20,2,0.18700684013779972
0,21,0,0.11636706779729934
0,22,2,0.02785387494021777
0,23,1,0.00030863764662256924
0,24,0,0.00015032229782793022
0,25,0,0.44974481099566954
0,26,0,1.3622163163640373e-08
0,27,1,0.05777267851670681
0,28,3,0.008922468527386488
0,29,0,0.30060695490765554
0,30,1,0.042922632560001804
0,31,2,0.15386733599422733
0,32,1,0.019064430038425808
0,33,1,0.02778595990724557
0,34,0,0.01892753531962008
0,35,2,0.19863900930284553
0,36,0,0.04425669676891857
0,37,0,0.003201246122315973
0,38,2,0.0018819919777551468
0,39,0,0.001551282112436488
0,40,2,0.06896122713041773
0,41,0,0.34336636145981003
0,42,3,0.5414154848423627
0,43,3,0.33667888121942924
0,44,0,0.028176660403664955
0,45,0,0.30752719920089167
0,46,2,0.020416535691261617
0,47,1,0.39258594935945335
0,48,2,0.14498823838905406
0,49,2,0.01572794182784014
0,50,2,0.017938657474430797
0,51,3,0.6268119547787198
0,52,0,5.31512387227161e-12
0,53,2,0.022937069050635996
0,54,2,0.2738348227567154
0,55,2,0.03655358873579669
0,56,2,0.03374435125832629
0,57,3,0.3504696802128232
0,58,0,5.716023465342212e-24
0,59,0,0.19887345021924882

1,0,0,0.04346108463829337
1,1,1,0.026815160565913165
1,2,0,5.462455168158464e-05
1,3,0,0.018409736312330626
1,4,1,9.949712983669914e-05
1,5,1,0.006637184575001894
1,6,0,0.000568297382365784
1,7,1,0.010595794426841372
1,8,0,0.0009464806441522584
1,9,1,0.008118254391312153
1,10,0,1.037929740068977e-10
1,11,0,0.012580191812422339
1,12,1,0.01548674668205043
1,13,1,0.11645391443949657
1,14,0,5.50487279358257e-14
1,15,0,0.028937534876781006
1,16,3,0.02116640004147737
1,17,0,0.001975725375158205
1,18,1,0.27766142589372983
1,19,2,0.006086607394673304
1,20,0,1.384981462286991e-29
1,21,0,0.07453440719354482
1,22,2,0.012937479028425803
1,23,1,0.010148415063576529
1,24,2,0.14601682261642035
1,25,0,3.4842613656024434e-09
1,26,1,0.015974529813832856
1,27,2,0.3051454958509035
1,28,1,0.03327721948977096
1,29,0,3.7049151201809506e-05
1,30,0,0.02419687779826953
1,31,0,0.06395251158443684
1,32,1,5.459204315056006e-07
1,33,2,0.0512164344630587
1,34,0,1.2076075616017365e-06
1,35,0,6.419719667349388e-05
1,36,2,0.14961267951833668
1,37,3,0.2577880097115933
1,38,0,6.826312842349861e-06
1,39,2,0.03030009424656717
1,40,0,0.0035736957607386904
1,41,1,0.26804552238438717
1,42,0,0.3006001428354273
1,43,0,3.409029395900437e-17
1,44,0,0.10863381278890946
1,45,3,0.23521181401111033
1,46,0,1.5298268414666467e-09
1,47,0,0.06640737879647253
1,48,0,0.0025940729421718
1,49,2,0.04085433350963159
1,50,0,0.033900566452783616
1,51,0,0.12723440143517387
1,52,2,0.06504211584058985
1,53,0,9.535831205195534e-07
1,54,0,0.006124380439936616
1,55,0,0.005364637807761193
1,56,0,0.03709475805416898
1,57,2,0.42055485466682085
1,58,0,0.028547267691611273
1,59,0,1.2691874979115498e-05

2,0,0,9.930695320426857e-07
2,1,0,5.462455168158464e-05
2,2,2,0.4316915320161214
2,3,0,9.608825262001074e-09
2,4,0,1.3111188915244797e-09
2,5,0,3.271371759147083e-08
2,6,2,0.32942290552379594
2,7,0,1.0594377946102837e-06
2,8,2,0.029142510726130152
2,9,0,0.042796494033734304
2,10,0,0.0459488000206569
2,11,2,0.06730237871891015
2,12,0,0.005611630241528463
2,13,0,0.0009331425020005581
2,14,0,0.00022658154935972398
2,15,2,0.04810073117696278
2,16,2,0.07493119594215392
2,17,0,0.16111767093662333
2,18,1,0.11216004779603447
2,19,0,3.1601783520872782e-47
2,20,2,0.19099210589818627
2,21,1,0.08646551703721317
2,22,2,0.04660840995857029
2,23,0,0.06053324207500138
2,24,0,0.004585834858643372
2,25,0,0.030299756964072045
2,26,1,0.0003143079584294084
2,27,2,0.25982715531443173
2,28,3,0.004107852518621487
2,29,3,0.2257050454115392
2,30,3,0.012871988437161952
2,31,3,0.274555530680255
2,32,3,0.06004857676170077
2,33,0,0.0990133417182338
2,34,3,0.008449532846312278
2,35,0,0.046312893676446074
2,36,2,0.0364629009339308
2,37,2,0.06837315192533235
2,38,0,0.05666109628025347
2,39,0,0.07784920697083073
2,40,0,0.1940325928216142
2,41,2,0.10543751406743018
2,42,1,0.2799711963724888
2,43,0,0.44709666192302977
2,44,0,0.22499565257115844
2,45,0,0.27357580902255874
2,46,3,0.21558276351753436
2,47,0,0.07024596225422876
2,48,2,0.033220173193276234
2,49,1,0.25605582652450154
2,50,0,0.09357066041816005
2,51,2,0.1403842335971717
2,52,2,0.07767061029378843
2,53,2,0.22628285022195274
2,54,2,0.17400592504723975
2,55,0,0.03950326168011019
2,56,1,0.44180464343519943
2,57,2,0.1343124614692694
2,58,1,0.02305346483549579
2,59,1,0.2359891392513825

3,0,1,0.00901990985833476
3,1,3,0.0038308819798309655
3,2,0,9.608825262001074e-09
3,3,1,0.035618658280324046
3,4,0,1.380833840090234e-07
3,5,0,4.185861408675546e-41
3,6,0,0.10288751665401766
3,7,0,4.3095043708276915e-25
3,8,0,1.0535328918092582e-24
3,9,0,1.1865799223350624e-17
3,10,2,0.13881957027856406
3,11,0,4.020082904765882e-08
3,12,0,1.451430198172757e-24
3,13,0,0.0050317032809860125
3,14,0,9.322120036149715e-16
3,15,0,0.0653104840364395
3,16,2,0.41768402204036714
3,17,0,1.973903613401838e-05
3,18,0,1.1332145179182155e-07
3,19,0,0.0014392448335402823
3,20,1,0.03141419306241802
3,21,0,0.0022679978937873227
3,22,0,0.008074307703548647
3,23,0,5.878968817228909e-07
3,24,0,0.08602301392713056
3,25,2,0.03680442501702297
3,26,1,0.000757012830959904
3,27,1,0.16408353992903346
3,28,2,0.22735747495175568
3,29,1,0.07012199343712808
3,30,0,0.20092054145763133
3,31,0,0.000524558210237924
3,32,1,0.0009498164338260156
3,33,2,0.007399497526794486
3,34,0,0.008135940316326076
3,35,0,0.07056777875745253
3,36,0,0.3071484223029464
3,37,0,0.026384589230235823
3,38,1,0.024686044191457125
3,39,1,0.11511738802116152
3,40,1,0.01176603713275325
3,41,2,0.2533347238748908
3,42,0,0.010452403923744323
3,43,0,0.3882719921628317
3,44,0,0.0002553684360456432
3,45,1,0.14674152267897103
3,46,1,0.15162601419308216
3,47,1,0.4258631485576658
3,48,0,4.9528419884268255e-06
3,49,3,0.19249684728672092
3,50,3,0.2806215252471558
3,51,0,0.10740791931690051
3,52,3,0.09415570087320657
3,53,0,0.26486115867653565
3,54,1,0.04806952012521927
3,55,0,0.14480821838069655
3,56,0,0.0009578460130366406
3,57,0,0.0014473283006710223
3,58,0,0.002104991311443519
3,59,0,0.0005770154354338536

4,0,3,0.1023775563584069
4,1,0,0.011330703136722206
4,2,0,1.3111188915244797e-09
4,3,0,1.380833840090242e-07
4,4,1,0.005965624035893372
4,5,0,1.1579046840447854e-10
4,6,1,0.019515950558615266
4,7,0,3.3363303488310374e-07
4,8,0,0.00013505110557728448
4,9,0,2.833846666695478e-10
4,10,2,0.046058353367893795
4,11,0,0.0474695093605333
4,12,0,6.564529632237363e-10
4,13,1,0.29263487147615375
4,14,0,0.023898004927469026
4,15,3,0.1951958970930959
4,16,3,0.2267222578253635
4,17,2,0.02630689252296527
4,18,1,0.09223136441512846
4,19,0,0.19677608953692058
4,20,0,4.70066725799578e-05
4,21,3,0.09469914520391691
4,22,0,0.006382337781506273
4,23,1,0.014590515828978856
4,24,2,0.0048042953443752125
4,25,0,1.4970550876828896e-40
4,26,1,0.04785599493493637
4,27,2,0.0011807098015247052
4,28,2,0.008760357565710777
4,29,1,0.009338807044616976
4,30,1,0.08189125672737846
4,31,3,0.03072371628591755
4,32,2,0.019826490679996707
4,33,2,0.0042927364946379115
4,34,0,0.0030613782164746824
4,35,1,0.18100396731904386
4,36,2,8.928494057198774e-06
4,37,0,0.0033020089988411074
4,38,0,0.17206692789165065
4,39,3,0.05205720697622064
4,40,1,0.12303159462817263
4,41,3,0.36978344363035387
4,42,1,0.020137576079063888
4,43,0,0.01175788086117772
4,44,0,0.27084360919529227
4,45,0,2.7739784973655836e-05
4,46,0,0.039465174193487544
4,47,2,0.19142843416397143
4,48,0,0.17018521045185678
4,49,0,0.10504450202885167
4,50,0,0.0952507665650371
4,51,1,0.3665034344780399
4,52,1,0.1441044599860466
4,53,3,0.1760516540552198
4,54,0,0.1234379654690846
4,55,0,0.0007562735408878816
4,56,1,0.2938684803609104
4,57,0,0.1650817667550145
4,58,0,0.08883174805649718
4,59,2,0.2404714282919374

5,0,0,1.991722314408644e-06
5,1,0,0.23320355351324612
5,2,0,3.271371759147083e-08
5,3,0,4.185861408676202e-41
5,4,0,1.1579046840447729e-10
5,5,1,0.17605927986148204
5,6,0,0.0010641505882867269
5,7,0,3.522003572191067e-35
5,8,0,2.1029933318110796e-25
5,9,0,6.885551094381778e-27
5,10,0,0.0017312373452405218
5,11,0,5.987921162142742e-15
5,12,0,3.832868282377158e-32
5,13,0,0.034378614822971956
5,14,0,2.4312760601740545e-07
5,15,1,0.13899051124081177
5,16,3,0.627348420537292
5,17,0,0.000569553436691997
5,18,0,2.7563349162165406e-34
5,19,0,1.0711037142626037e-10
5,20,2,0.020044689256591607
5,21,0,0.0008806988044708914
5,22,1,0.2423824202677098
5,23,0,4.316473638993953e-05
5,24,1,0.5034566130816851
5,25,0,3.2795158624490096e-05
5,26,3,0.31068825984674897
5,27,1,0.2581042473409451
5,28,2,0.17649517228974765
5,29,1,0.05683057953429944
5,30,2,0.19429022233250462
5,31,2,0.021738129485189207
5,32,3,0.1576495607003755
5,33,2,0.03358604768348364
5,34,1,0.043365306190211096
5,35,3,0.09479927158600172
5,36,2,0.11332969389791765
5,37,1,0.32562159169719795
5,38,2,0.02211601455311049
5,39,0,0.12744358113019746
5,40,0,0.006302918453131595
5,41,2,0.5253652013118948
5,42,0,0.06227609236966541
5,43,0,0.4106984943323232
5,44,0,5.1606420003540845e-09
5,45,0,0.02112636569887431
5,46,0,0.01265413546782659
5,47,1,0.19612839131896978
5,48,0,0.009076153317202516
5,49,1,0.06363595099755744
5,50,1,0.420854476024896
5,51,0,0.3624890242678388
5,52,0,1.7259592794516038e-07
5,53,1,0.3992205419575078
5,54,0,0.06376656500349347
5,55,0,0.28725162177899716
5,56,0,0.24363543660042553
5,57,0,0.00555889181836689
5,58,0,5.345673670729494e-07
5,59,0,0.027935202093213915

6,0,1,0.5234320966737573
6,1,1,3.43959529639605e-05
6,2,2,0.08705366899907313
6,3,0,0.10288751665401766
6,4,1,0.15288965315212094
6,5,0,0.001064150588286732
6,6,1,0.005652753035128019
6,7,0,0.00556412045470943
6,8,0,5.118806454153394e-06
6,9,0,0.0007372590729159972
6,10,0,0.36911071147030605
6,11,1,0.23935256647755554
6,12,0,0.025213120954500456
6,13,2,0.1646425264903001
6,14,0,0.022642375809754072
6,15,0,0.25862641208816145
6,16,2,0.035755439206697694
6,17,2,0.0017413998964929686
6,18,2,0.42051132721898676
6,19,1,0.2020619693588565
6,20,3,0.03027169090999708
6,21,2,0.34724116538516026
6,22,2,0.29186013263365357
6,23,0,0.02586703917311062
6,24,1,0.3350917577937361
6,25,0,9.465967103457575e-11
6,26,1,0.12598527607770255
6,27,0,0.00011026812750408668
6,28,0,0.016230468485581982
6,29,0,0.1060161074377932
6,30,0,2.4608843562743043e-07
6,31,0,0.039689149873005536
6,32,3,0.07224655257280196
6,33,0,0.005086165797290264
6,34,0,0.0005432772105973346
6,35,0,0.000850501616897698
6,36,0,3.322821811083125e-05
6,37,0,5.5755241051268964e-06
6,38,0,0.0004947088399286065
6,39,2,0.08041748852414085
6,40,0,0.004840637094856825
6,41,0,6.089840065854416e-07
6,42,0,0.0010989154718827312
6,43,0,6.426404617474569e-14
6,44,2,0.41841064052284627
6,45,0,2.512044554358431e-08
6,46,0,0.0004984237104608003
6,47,1,0.20249808985916215
6,48,2,0.10461638803399265
6,49,2,0.15195468122558126
6,50,0,8.385389465698911e-17
6,51,0,4.9711879839995135e-15
6,52,0,8.585200774464698e-06
6,53,0,0.009992915304974283
6,54,0,2.955969944358161e-07
6,55,0,0.04721419694903273
6,56,0,0.03201123612433117
6,57,1,0.26693246527769376
6,58,0,0.12584982214404528
6,59,1,0.013268938908594671

7,0,0,1.2872174373846796e-05
7,1,0,0.035018137731972265
7,2,0,1.0594377946102865e-06
7,3,0,4.30950437082763e-25
7,4,0,3.3363303488310374e-07
7,5,0,3.522003572191067e-35
7,6,0,0.005564120454709443
7,7,2,0.056616306462230766
7,8,0,5.243997562453484e-07
7,9,0,3.4243267883342907e-13
7,10,0,8.531738152826472e-07
7,11,0,2.927901315203784e-08
7,12,0,1.7428745780952083e-05
7,13,2,0.6620546210873945
7,14,1,0.0031453713342434247
7,15,0,0.07794887522995213
7,16,3,0.343379744036883
7,17,1,0.044210578026473796
7,18,0,3.322288080250108e-09
7,19,0,1.5540901449117327e-07
7,20,0,0.0016826896132244751
7,21,3,0.015362034356724251
7,22,1,0.32083444922845716
7,23,0,0.057566519051248
7,24,1,0.6859164061097196
7,25,0,1.4371713607569168e-10
7,26,0,0.011257870412437499
7,27,2,0.6549154764134579
7,28,1,0.33240736532069315
7,29,1,0.08666880896079454
7,30,0,0.07157361009591087
7,31,1,0.05202609024280219
7,32,0,0.0807097229161223
7,33,3,0.017270478884647576
7,34,0,0.056969564551241275
7,35,0,0.0134950374613384
7,36,2,0.0043696326185434595
7,37,0,0.41126420228961336
7,38,0,0.17824793692344232
7,39,3,0.17475616088944537
7,40,0,0.10027474503271862
7,41,1,0.029355403935132963
7,42,0,0.04667564860402077
7,43,0,0.0003072528561976624
7,44,1,0.0011810716065332413
7,45,0,0.00014643409893647308
7,46,0,0.014877568909102815
7,47,1,0.04087301733517049
7,48,0,0.33626057410213106
7,49,1,0.005154298715643983
7,50,0,0.04859192024400211
7,51,1,0.11618597567445293
7,52,0,2.557846780696572e-05
7,53,0,4.078480456516699e-05
7,54,1,0.4441339075854873
7,55,1,0.02017399792266762
7,56,1,0.03160307398048743
7,57,0,0.0077141058710154045
7,58,0,0.0005938621842084757
7,59,1,0.024577003507473157

8,0,0,0.0005479761604288043
8,1,0,0.0009464806441522584
8,2,0,0.06207387419670044
8,3,0,1.0535328918092582e-24
8,4,0,0.00013505110557728448
8,5,0,2.1029933318111402e-25
8,6,0,5.118806454153366e-06
8,7,0,5.243997562453484e-07
8,8,3,0.0001636771142262048
8,9,0,4.178987896189841e-23
8,10,3,0.5062437569896642
8,11,1,1.1852089976395559e-05
8,12,0,1.1137666308493415e-23
8,13,1,0.18455375591469328
8,14,0,5.727941695586197e-07
8,15,1,0.0810892730536662
8,16,2,0.3919959417809905
8,17,0,3.715140082033111e-16
8,18,0,0.004646753410273466
8,19,1,0.020701443440741076
8,20,1,0.043222669132763895
8,21,0,1.4035533551807594e-05
8,22,2,0.00456562754262456
8,23,1,0.17675954700167393
8,24,0,0.0711777730740455
8,25,2,0.2012636094790033
8,26,1,0.05523893272897499
8,27,0,0.008119130996517693
8,28,0,0.08313699206541425
8,29,3,0.10914287778392749
8,30,0,0.4951198384575711
8,31,1,0.004856535757952912
8,32,0,0.09453683906085578
8,33,0,0.005374440481849224
8,34,2,0.2174226669289924
8,35,2,0.10878400098281024
8,36,2,0.023177563683097875
8,37,0,0.5354697073430406
8,38,2,0.05429799934467482
8,39,0,0.042468223358343334
8,40,2,0.0004682785634231871
8,41,3,0.421608245062847
8,42,0,0.054020826508784876
8,43,0,0.0319914551508829
8,44,0,0.0014161598310047292
8,45,1,0.050860906529909905
8,46,0,0.04001377570688434
8,47,0,0.000229407675374405
8,48,0,1.0106351210026684e-07
8,49,3,0.10091130183368058
8,50,0,0.05600845222716587
8,51,1,0.3906499597118689
8,52,0,0.0025329009478369754
8,53,0,0.0095420227924257
8,54,0,0.026235003492888972
8,55,1,0.04759472452281279
8,56,0,0.32638525035381183
8,57,0,0.06686824453050769
8,58,0,1.3118055184683073e-08
8,59,0,0.10829307103261424

9,0,0,8.997757251237796e-17
9,1,1,0.2101530265550616
9,2,0,0.04279649403373434
9,3,0,1.1865799223350796e-17
9,4,0,2.8338466666954573e-10
9,5,0,6.885551094381977e-27
9,6,0,0.000737259072915995
9,7,0,3.424326788334353e-13
9,8,0,4.178987896189841e-23
9,9,1,0.016081443997274507
9,10,0,7.698675557725741e-13
9,11,0,1.481017373747998e-12
9,12,0,1.81915980344916e-63
9,13,0,3.804222843100025e-05
9,14,0,1.008458048487301e-05
9,15,3,0.15969490005677756
9,16,0,0.10545918257366418
9,17,0,0.0076492398385119
9,18,0,5.813341031794342e-08
9,19,0,0.06736486281077197
9,20,2,0.3439251136052085
9,21,3,0.022087661248130486
9,22,3,0.08766752785483475
9,23,0,9.029240401863609e-25
9,24,0,3.82652294890362e-14
9,25,0,8.810888260359132e-05
9,26,1,0.00022986033408150177
9,27,1,0.021697820043276497
9,28,2,0.28584486994592495
9,29,1,0.010151070517380886
9,30,0,1.3960868146750985e-05
9,31,0,3.6029751172895454e-06
9,32,1,0.002727184091116136
9,33,2,0.1442455451098348
9,34,0,0.0002922910189469042
9,35,1,0.34449681250030895
9,36,0,0.0674916355693273
9,37,0,0.00037791357537682367
9,38,0,0.4189920226054692
9,39,0,0.009728028788562583
9,40,1,0.13979879763199612
9,41,1,0.13325461281221856
9,42,1,0.04813001433631928
9,43,3,0.01328207380341866
9,44,0,0.039789087199936214
9,45,1,0.16011259429877786
9,46,2,0.12147187215715609
9,47,3,0.3959163219949412
9,48,0,0.010340174702294144
9,49,3,0.047597997981206244
9,50,1,0.30784303179078126
9,51,2,0.09933411316102943
9,52,0,5.971933831285456e-12
9,53,2,0.14836310313307866
9,54,0,0.08785326009237471
9,55,0,0.08015139602193616
9,56,3,0.14980063928136914
9,57,0,0.13587409174430298
9,58,0,3.801019604540014e-32
9,59,1,0.21509536646688074

10,0,0,4.072560577319079e-12
10,1,0,1.0379297400689845e-10
10,2,0,0.04594880002065705
10,3,0,0.17850649261078144
10,4,1,0.4918478975374372
10,5,0,0.0017312373452405257
10,6,2,0.24778343016120855
